DATE,FIPS,AQI_CONC,AQI_UNITS,SITE_NAME,AQI_PARAMETER,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2016-02-21,36005,8.8,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-02-22,36005,6.3,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-02-23,36005,6.0,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-02-24,36005,4.0,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-02-25,36005,6.8,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-02-26,36005,5.9,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-02-27,36005,7.7,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-02-28,36005,10.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-02-29,36005,10.2,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-01,36005,6.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-02,36005,8.0,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-03,36005,5.2,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-04,36005,6.5,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-05,36005,5.7,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-06,36005,7.5,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-07,36005,13.2,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-08,36005,18.9,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-09,36005,22.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-10,36005,16.0,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-11,36005,3.0,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-12,36005,5.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-13,36005,7.5,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-14,36005,4.0,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-15,36005,3.5,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-16,36005,9.4,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-17,36005,4.3,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-18,36005,5.7,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-19,36005,3.8,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-20,36005,2.8,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-21,36005,3.9,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-22,36005,5.5,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-23,36005,10.9,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-24,36005,8.7,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-25,36005,12.5,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-26,36005,4.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-27,36005,4.0,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-28,36005,2.8,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-29,36005,4.3,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-30,36005,6.5,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-03-31,36005,9.3,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-01,36005,8.9,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-02,36005,3.9,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-03,36005,4.3,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-04,36005,5.3,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-05,36005,3.4,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-06,36005,4.5,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-07,36005,5.3,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-08,36005,3.5,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-04-09,36005,5.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
