DATE,FIPS,AQI_CONC,AQI_UNITS,SITE_NAME,AQI_PARAMETER,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2018-02-26,36061,7,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-02-27,36061,7,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-02-28,36061,7,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-01,36061,7,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-02,36061,7,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-03,36061,7,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-04,36061,14,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-05,36061,14,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-06,36061,14,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-07,36061,14,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-08,36061,14,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-09,36061,14,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-10,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-11,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-12,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-13,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-14,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-15,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-16,36061,13,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-17,36061,13,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-18,36061,13,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-19,36061,13,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-20,36061,13,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-21,36061,13,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-22,36061,24,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-03-23,36061,24,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
